,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
47882,H62,5,2012,New,Household Buyer - Former Owner-Occupier,230000.0
47883,H62,5,2012,New,Household Buyer - Non-Occupier,
48440,H62,5,2012,Existing,All Buyer Types,117500.0
48441,H62,5,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,110000.0
48442,H62,5,2012,Existing,Household Buyer - Former Owner-Occupier,125000.0
48443,H62,5,2012,Existing,Household Buyer - Non-Occupier,
49000,H62,6,2012,All Dwelling Statuses,All Buyer Types,117400.0
49001,H62,6,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,100000.0
49002,H62,6,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,128500.0
49003,H62,6,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,115000.0
49560,H62,6,2012,New,All Buyer Types,
49561,H62,6,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
49562,H62,6,2012,New,Household Buyer - Former Owner-Occupier,
49563,H62,6,2012,New,Household Buyer - Non-Occupier,
50120,H62,6,2012,Existing,All Buyer Types,117400.0
50121,H62,6,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,100000.0
50122,H62,6,2012,Existing,Household Buyer - Former Owner-Occupier,128500.0
50123,H62,6,2012,Existing,Household Buyer - Non-Occupier,115000.0
50680,H62,7,2012,All Dwelling Statuses,All Buyer Types,142500.0
50681,H62,7,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,95000.0
50682,H62,7,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,190000.0
50683,H62,7,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
51240,H62,7,2012,New,All Buyer Types,95000.0
51241,H62,7,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,95000.0
51242,H62,7,2012,New,Household Buyer - Former Owner-Occupier,
51243,H62,7,2012,New,Household Buyer - Non-Occupier,
51800,H62,7,2012,Existing,All Buyer Types,190000.0
51801,H62,7,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
51802,H62,7,2012,Existing,Household Buyer - Former Owner-Occupier,190000.0
51803,H62,7,2012,Existing,Household Buyer - Non-Occupier,
52360,H62,8,2012,All Dwelling Statuses,All Buyer Types,128333.0
52361,H62,8,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
52362,H62,8,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,128333.0
52363,H62,8,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
52920,H62,8,2012,New,All Buyer Types,
52921,H62,8,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
52922,H62,8,2012,New,Household Buyer - Former Owner-Occupier,
52923,H62,8,2012,New,Household Buyer - Non-Occupier,
53480,H62,8,2012,Existing,All Buyer Types,128333.0
