,Eircode,Month,Year,Dwelling Status,Type of Buyer,VALUE
45066,H18,3,2012,Existing,Household Buyer - Former Owner-Occupier,120000.0
45067,H18,3,2012,Existing,Household Buyer - Non-Occupier,
45624,H18,4,2012,All Dwelling Statuses,All Buyer Types,182500.0
45625,H18,4,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
45626,H18,4,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,182500.0
45627,H18,4,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
46184,H18,4,2012,New,All Buyer Types,
46185,H18,4,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
46186,H18,4,2012,New,Household Buyer - Former Owner-Occupier,
46187,H18,4,2012,New,Household Buyer - Non-Occupier,
46744,H18,4,2012,Existing,All Buyer Types,182500.0
46745,H18,4,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
46746,H18,4,2012,Existing,Household Buyer - Former Owner-Occupier,182500.0
46747,H18,4,2012,Existing,Household Buyer - Non-Occupier,
47304,H18,5,2012,All Dwelling Statuses,All Buyer Types,181483.0
47305,H18,5,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,
47306,H18,5,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,181483.0
47307,H18,5,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
47864,H18,5,2012,New,All Buyer Types,306450.0
47865,H18,5,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,
47866,H18,5,2012,New,Household Buyer - Former Owner-Occupier,306450.0
47867,H18,5,2012,New,Household Buyer - Non-Occupier,
48424,H18,5,2012,Existing,All Buyer Types,119000.0
48425,H18,5,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,
48426,H18,5,2012,Existing,Household Buyer - Former Owner-Occupier,119000.0
48427,H18,5,2012,Existing,Household Buyer - Non-Occupier,
48984,H18,6,2012,All Dwelling Statuses,All Buyer Types,156553.0
48985,H18,6,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,150332.0
48986,H18,6,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,165885.0
48987,H18,6,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
49544,H18,6,2012,New,All Buyer Types,158941.0
49545,H18,6,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,151998.0
49546,H18,6,2012,New,Household Buyer - Former Owner-Occupier,165885.0
49547,H18,6,2012,New,Household Buyer - Non-Occupier,
50104,H18,6,2012,Existing,All Buyer Types,147000.0
50105,H18,6,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,147000.0
50106,H18,6,2012,Existing,Household Buyer - Former Owner-Occupier,
50107,H18,6,2012,Existing,Household Buyer - Non-Occupier,
50664,H18,7,2012,All Dwelling Statuses,All Buyer Types,158911.0
50665,H18,7,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,155443.0
50666,H18,7,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,208125.0
50667,H18,7,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,82667.0
51224,H18,7,2012,New,All Buyer Types,139113.0
51225,H18,7,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,90857.0
51226,H18,7,2012,New,Household Buyer - Former Owner-Occupier,235626.0
51227,H18,7,2012,New,Household Buyer - Non-Occupier,
51784,H18,7,2012,Existing,All Buyer Types,164850.0
51785,H18,7,2012,Existing,Household Buyer - First-Time Buyer Owner-Occupier,198500.0
51786,H18,7,2012,Existing,Household Buyer - Former Owner-Occupier,201250.0
51787,H18,7,2012,Existing,Household Buyer - Non-Occupier,82667.0
52344,H18,8,2012,All Dwelling Statuses,All Buyer Types,194708.0
52345,H18,8,2012,All Dwelling Statuses,Household Buyer - First-Time Buyer Owner-Occupier,194708.0
52346,H18,8,2012,All Dwelling Statuses,Household Buyer - Former Owner-Occupier,
52347,H18,8,2012,All Dwelling Statuses,Household Buyer - Non-Occupier,
52904,H18,8,2012,New,All Buyer Types,312125.0
52905,H18,8,2012,New,Household Buyer - First-Time Buyer Owner-Occupier,312125.0
52906,H18,8,2012,New,Household Buyer - Former Owner-Occupier,
